,date,content,replyCount,retweetCount,likeCount,quoteCount
234,2020-05-31,"I wish these videos were time stamped , ,",0,0,0,0
235,2020-05-31,"I have been waiting for this apple tree to bloom and now that it is, it is stunning.",0,0,2,0
236,2020-05-31,Also Stacie... heres an article that aims to list Apples new product/software releases for with dates:,1,0,1,0
237,2020-05-31,"Oh theres not a ""few bad apples"" you bet youre ass the majority of the system is crooked. It's the other way around.",1,0,1,0
238,2020-05-31,we want to hear from you,0,0,0,0
239,2020-05-31,"What the hell does one have to do with the other????!!!!!Apples and oranges, dude. And dont pull the race card on me, since Im a mixing pot of white, black, and Mexican family members, whom I love. The murder of Floyd breaks my heartComments like yours dumbfounds me",0,0,0,0
240,2020-05-31,"You have that proverb backwards. ""One bad apple can spoil the bunch.""",0,0,0,0
241,2020-05-31,Thank you!! I taught my son to always respect authority and that there really were good cops. He even met good ones in our community.. yesterday he met the bad apples when they tear gassed him and other peaceful protesters for laughs.,0,0,0,0
242,2020-05-31,Apples n watermelon,0,0,1,0
243,2020-05-31,"You do realize the police, the good ones, are trying to contain an out of hand situation caused by a bad apple, right? These riots will not help a thing. It will only make things worse.",0,0,0,0
244,2020-05-31,Give a new Apple Watch Series to dad for just$300,0,0,0,0
245,2020-05-31,"We HAVE had them. Even Bush, reading to children during the horror, doesn't look so bad in comparison. My grandson, as part of his on-line English, had to listen to recorded speeches of past presidents. Then there's Trump on tv. Wow. Apples to rotten oranges.",0,0,1,0
246,2020-05-31,"I guess no one told these ones they're supposed to blame ""a few bad apples"" and take a knee while the cameras are on.",0,0,0,0
247,2020-05-31,CROWN APPLE FOR SALE $ HMUU,1,0,0,0
248,2020-05-31,Its already up! I RTd links from Spotify Apple Music and tidal,0,0,1,0
249,2020-05-31,It should be noted that a few bad apples are enough to ruin the entire bushel.,0,0,0,0
250,2020-05-31,Fred Hammond &amp; Kirk Franklin Apple Music Playlist from tonight in order!,0,2,2,0
251,2020-05-31,"Probably not the right time, but if you're a doctor and you have an apple a day do you keep yourself away?",1,0,0,0
252,2020-05-31,the Scottsdale cops were not at the scene till late last night and essentially stood down as the mob looted Fashion Square - where I WAS due to pick up my Mac at Apple today.I wish the cops had done a little more to discourage the riot &amp; looting.,0,0,5,0
253,2020-05-31,Sorry for them and their families!Rotten apples spoil the basket...,0,0,0,0
254,2020-05-31,Oak. Mildly acidic. Lemony. Mild oak. Walnut. Green apple. Refreshing.,0,0,0,0
255,2020-05-31,"When you're scared of what the people have to say, you shut them all down. What's the matter, it's only a few bad apples in the crowd, right? Isn't that how your argument goes?",0,0,0,0
256,2020-05-31,"law enforcement officers in the US. ""A few bad apples"" means THOUSANDS.",1,0,0,0
257,2020-05-31,Apple fails appeal of M euro iPhone battery slowdown fine in Italy,0,0,0,0
258,2020-05-31,"A few bad apples and a bushel of rotten tomatoes, similar to our Congressional leadership.",0,0,0,0
259,2020-05-31,"Interesting.,..thanks I will check it out...this guy you might have heard of George gilder is talking about this and said apples new WiFi will put a lot of big companies out of business we will see what happens they really do need to do something big or they will fall away",1,0,0,0
260,2020-05-31,"This is exactly right. If the good apples willingly stay in the barrel and surround the rotten ones to protect them from being excised, the WHOLE BARREL is ruined.Maybe it's time to switch fruits.",0,0,0,0
261,2020-05-31,when are the physical locations opening ?,0,1,1,0
262,2020-05-31,"Its almost like the expression is a....metaphor. And not about actual apples. Your first point is correct, your second point is unfortunately throwing your message off track.",1,0,1,0
263,2020-05-31,omg .. mi-chan smoking and drinking like an old scruffy dad !!!! but you look closer and it's candy cigarettes and a bottle of apple juice ....,0,0,3,0
264,2020-05-31,Its not just the apples. Its the whole damn tree.,0,3,7,0
265,2020-05-31,"Miss me with the ""bad apples."" The system itself is rotted.",0,0,2,0
266,2020-05-31,Is the Apple Watch series worth it ?,0,0,0,0
267,2020-05-31,Apple music // stalkers,0,0,1,0
268,2020-05-31,"[Update: US stores closed due to protests] COVID-19: Which Apple Stores have reopened? UAHAUHAUAH fecha pro coronga, abre, fecha",0,0,0,0
269,2020-05-31,Oh yeah? You think that apples bad? Well try this one...and this one....and heres some more....all of a sudden everyones an apple expert! [ignores your dying gasps]. The nerve.,0,0,1,0
270,2020-05-31,"ion know why yall thought yall was gon get away wit Apple shit, like they dont have trackers on all apple products",0,1,2,0
271,2020-05-31,Did I say I was trying to disprove anything? Im just stating that if youre going to put something into a labeled category such as all these bad apples wouldnt you technically be discriminating and the whole root of all of this is to stop racism and discrimination?,1,0,0,0
272,2020-05-31,Yes. Locals were mad because his tweet with apple got many likes,1,1,103,0
273,2020-05-31,Did they have on the grill. With an apple in her mouth.,0,1,0,0
274,2020-05-31,"So a nation is close to Anarchy thanks to the Democrats Antifa and you want to be heard, how about tell Mr President stop this, my brothers memory should be remembered as a moment to get together and get rid of the bad apples. But bet u you had lawyers on the phone...",0,0,0,0
275,2020-05-31,"The Apple doesnt fall far from the tree, but the tree grew the Apple.",0,0,1,0
276,2020-05-31,"Have you heard any news of the kkk or nazi groups lately ?? I do not support neither group but why compare apple's &amp; oranges..These riots are taking over the country, slowly every state there are lootings &amp; destruction. They're destroying innocent people's livelihood.",0,0,0,0
277,2020-05-31,"Then the idiots try and tell us that CLOUDS or apples have their throats slit so they can bleed to death, painfully.",0,0,0,0
278,2020-05-31,"How far ago was this? Yet it fits and describes whats going on right now. It explains why there are so many bad apples in the system, why innocent people lose their lives to these few bad apples, why colored people have to learn what to say to these apples.",0,0,0,0
279,2020-05-31,"With EVERYTHING that is going on with this world, w/ media, w/ sports.. there is no one better to have on with me this week than the LEGEND I am super excited and honored to to chop it up with this guy! Subscribe! Apple-",4,16,9,1
280,2020-05-31,"It's a great portfolio....I agree that Apple is a consumer product company now. Most of your holdings kinda trade together in some way. I agree on Nvidia too, I think of it as an industrial company now",0,0,1,0
281,2020-05-31,casually eat apples* also i guess it wasnt an APPLE,0,0,0,0
282,2020-05-31,So I really love tea and thought I'd share my thoughts on new combinations I make. Today I'm brewing Apple Crumble w/ Bow Tie Chai,1,0,0,0
283,2020-05-31,Bad apples come from rotten trees in policing,0,0,1,0
284,2020-05-31,Apples,0,0,0,0
285,2020-05-31,"Many businesses on Post Street were actively being boarded up as I walked by, including the Apple store at Post &amp; Stockton",1,0,1,0
286,2020-05-31,"I love apple products so much! Also, what do you think about winning the lottery?",0,0,0,0
287,2020-05-31,"In reality, these men just want to survive the week. They want a few officers in Minnesota to be offered up as sacrifices through the justice system, so they can return home to their families. They want to propagate the narrative that it's just a few bad apples.",1,0,0,0
288,2020-05-31,"The difference between bad cops and bad apples in any other profession, is that other professions get punished for killing peopleYou don't see a doctor in the US giving the wrong treatment without being hit by a huge lawsuit and risking losing their license",0,0,0,0
289,2020-05-31,GORPEE KONG! Some classic platforming hilarity on Anarchy Island! Get it now on iPhone/iPad!,0,0,0,0
290,2020-05-31,My Apple Pencil died so i cant draw or color til it charges lol,0,0,1,0
291,2020-05-31,Great job,0,0,0,0
292,2020-05-31,"What's funny to me about the ""few bad apples"" excuse throwers in response to calling out cops is that nobody in the entire world keeps a rotten apple around just sitting there in whatever bowl or fridge they use without a really good series of excuses and justifications.",0,0,10,1
293,2020-05-31,"Apple, tree.",0,0,2,0
294,2020-05-31,"Close the businesss fine, but trying to push some bs Antifa narrative is NOT ok.",2,0,1,0
295,2020-05-31,Just a few bad apples. Doesn't represent a whole group.,0,0,0,0
296,2020-05-31,"You now have a claim to a stock like Apple, Ford, or Facebook. In order to keep this claim to your stock, sign up and join Robinhood using my link.",0,0,0,0
297,2020-05-31,"Did you know it was actually a pumpkin that fell on Isaac Newton's head, not an apple?",0,0,0,1
298,2020-05-31,a few bad apples.,0,0,0,0
299,2020-05-31,Your brand new episode of podcast is here Ep Cook Off w/ &amp; speak to the start of the new movie Apple: :,1,1,1,0
300,2020-05-31,Apple slices and double cream yogurt are literally that gyal,0,0,1,0
301,2020-05-31,"please reconsider releasing your ""self disinfectimg"" vehicles to police considering current events.Doesn't matter how much you try to fool proof it, some ""bad apple"" is gonna use it to kill someone and claim it was a mistake.",0,0,0,0
302,2020-05-31,"With more and more scenes like this from around the country, are we supposed to believe these are isolated incidents? A few bad apples?",0,0,2,0
303,2020-05-31,Raises more questions. Where was APD? Who was in command? When? What was mission and what was policing strategy? Apple said he left southend like am. This stuff allegedly happened later. Who was in charge ? Whats ticktock?,0,0,1,0
304,2020-05-31,Apple Airpods Pro only $206!! box return- NOT USED- comes with warranty!!,0,0,0,0
305,2020-05-31,Apple,0,0,0,0
306,2020-05-31,Apple Dark Live Wallpaper,0,0,0,0
307,2020-05-31,Is there a playlist for todays on Apple Music yet?,0,0,0,0
308,2020-05-31,"AC players, I got a bunch of extra DIY recipes.If you need any of these, let me know; they'll be going on a first-come-first-serve basis.Apple chairbamboo lunch boxbamboo noodle slidebasket packboomerangclotheslinecutting boardgarden rockgolden flooring(cont.)",2,0,1,0
309,2020-05-31,Nah it just means fake news. Apple daily is worse than Fox News and CNN.,0,0,2,0
310,2020-05-31,Found it! Apple Music playlist,0,0,0,0
311,2020-05-31,"I'm happy Donald Trump became the presidentBecause we gotta destroy, before we elevateRick Ross, Apple of my eyeI get it man. I get it.",0,0,0,0
312,2020-05-31,That they're usually nice people.. idk what you expected me to say. I work with the public I've had very nice encounters usually with every race. Some bad apples sure but yeah usually nice people all around,2,0,0,0
313,2020-05-31,"I guess that answers why the ""bad apples"" feel they can abuse their authority and get away with it.",0,0,0,0
314,2020-05-31,How Bad Apples Spoil the Whole Bunch | The Marshall Project,0,0,0,0
315,2020-05-31,"Its not just a few bad apples, its entire PDs across our country.",0,0,0,0
316,2020-05-31,Apple really gave me the Fred vs. Kirk and Im in heaven,0,0,0,0
317,2020-05-31,Hey guys...did you know a few good apples makes spoiled juice really taste great?,0,0,0,0
318,2020-05-31,"Hi Stacie ... I have not, but here are details on Apples Worldwide Developers Conference starting June , .",2,0,0,0
319,2020-05-31,"Saw this on Facebook and thought it was worth the share.If a tree keeps producing bad apples, the apples arent the problem, the tree is.",0,0,2,0
320,2020-05-31,Check out what I just added to my closet on Poshmark: Case-Mate Tough Case Cover for Apple iPhone XS Max. via,0,0,0,0
321,2020-05-31,Boy theres a lot of bad apples on my timeline this weekend for there to be Just a few,0,2,4,0
322,2020-05-31,"No surprise here. I am white, but I have never been witness to a more racist, ignorant, intolerant group of white supremacists EVER. Everything they do, say, turn a blind eye to, just drips with racism and intolerance. There are zero good apples in the Minneapolis PD",0,0,0,0
323,2020-05-31,"He's hilarious! Unless someone IS a police officer,they can't say how hard the job is because they aren't IN that job. Every industry/line of work has bad apples; some pilots fly their planes drunk, we surely know of some arrested. But I totally get his point &amp; fully agree.",0,0,0,0
324,2020-05-31,"Stop the easy re-hiring process for ""bad apples""",0,0,0,0
325,2020-05-31,Our History Pod on previous racial-tinged urban disturbances in Florida as well as Martin Luther King's St Augustine Campaign that led directly to passage of the Civil Rights Act of is now out on Apple Podcasts.,0,0,3,0
326,2020-05-31,Apples and oranges. Ali was fighting induction into the army. But maybe Kaep settled because he thought that showed the NFL admitting guilt. I dont think he did it for the money,1,0,0,0
327,2020-05-31,I would also like an option to change the background to a lighter colour. Those two things and Ill leave Apple Music,0,0,1,0
328,2020-05-31,Good. Get rid of the bad apples.,0,0,0,0
329,2020-05-31,"If the police actually want peace, they'll keep this up.- Fire the actual bad apples. - Don't support your colleagues as an unquestioned default. - Don't allow them to get re-hired in law enforcement. - Demonstrate distance from white supremacy.",0,0,3,0
330,2020-05-31,yes i know but it just became available on my apple music so i am going to listen to it now!! thank youuuuu,0,0,0,0
331,2020-05-31,this only works on apple if it's through Google Play you have to just flag it!,1,0,0,0
332,2020-05-31,"Well, one bad apple can spoil the whole bunch. IJS!",0,0,0,0
333,2020-05-31,"America is inherently capitalist. In that vein, its time to analyze how we are passively giving money to those that dont reciprocate our ideals.I challenge all of you to use your Spotify, Apple Music, etc. and ONLY listen to artists that have spoke out on behalf of injustice.",0,0,2,1
334,2020-05-31,"I sent u the app, do U have an apple phone?",1,0,1,0
335,2020-05-31,"Music among other forms of art, is a reflection of reality. This cant continue to be ignored. I curated this playlist in hopes that you listen and reflect. I hope it inspires you to learn and do more. Brown Skin is available to listen and share on Spotify and Apple Music.[4/5]",1,0,0,0
336,2020-05-31,Powerful characters in Leslie Wolfes LAS VEGAS CRIME,0,0,0,0
337,2020-05-31,"Here's a nice review for LADY OF THE STARS that I just found on Apple, because I rarely look at my reviews. (Scroll down):",0,11,5,0
338,2020-05-31,""" GHz -Core Pro for $2499 at , free ship. $300 off:",0,0,0,0
339,2020-05-31,"-Core mini for $1049 at B&amp;H, $50 off. Free ship:",0,0,0,0
340,2020-05-31,I dont agree with people screaming at cops &amp; referring to them as bitch ass niggas etc to their faces. Did that particular cop do something to you?MOST cops are not bad people; its just the small portion of bad apples that gets attention. But nobody wanna talk about that.,1,1,2,0
341,2020-05-31,Unlock iCloud activation Lock online Powerful Download Now,0,0,0,0
342,2020-05-31,"Solutions Software Engineer, Cloud Services at Apple (Cupertino, CA)",0,0,0,0
343,2020-05-31,its lowkey mad that we eat apples casually all the time despite what one did to us,1,0,2,0
344,2020-05-31,Of course Apple Music thank you!,0,0,0,0
345,2020-05-31,"Was I your knight in shining armor?Or the apple of your eye?Or just a step, a fucking step to climb?",0,0,0,0
346,2020-05-31,app FINALLY allows ordering &amp; Apple Pay,0,0,0,0
347,2020-05-31,"I've repaired enough apple phones to tell you it's not worth it. The parts that easily reused are: battery, cameras, touch screen (if you don't care that the touch ID and faceID no longer works right), microphone, that's abt it... Power them off and return them, discreetly.",1,0,2,0
348,2020-05-31,Youre comparing apples to oranges. You can look at both of them and say who has more money and so on. Youre not using a quantifiable argument,1,0,0,0
349,2020-05-31,former apple engineer shares a simple DIY fix to seal your surgical mask,0,0,0,0
350,2020-05-31,"Apple store, Longchamp and LV was looted",1,0,0,0
351,2020-05-31,Ain't nothing like bad apple... you gree??,0,0,0,0
352,2020-05-31,If you have Apple Music go listen to Daniel Tosh white on people pleaser he solved this in by saying make all cops black and if you have a problem with that its cuz youre racist,0,0,1,0
353,2020-05-31,mine keeps turning off on its own,0,0,0,0
354,2020-05-31,"Im tired of the all lives matter, not all cops, few bad apples, and whats this going to solve responses. Im done. At this point, youre either racist or anti-racist. You either let your voice be heard, or let your silence speak for you.",2,0,5,0
355,2020-05-31,The fact that cops have nationally done really highlights this is not a one cop or a one bad apple issue.,0,0,0,0
356,2020-05-31,"A bad apple, fortunately very rare.",0,0,0,0
357,2020-05-31,This is all your wireless carrier. Your phone just displays whats sent.,1,0,0,0
358,2020-05-31,Finna buy my mom this Apple Watch then she can really gtf out my face,0,0,0,0
359,2020-05-31,"Youre an idiot and you cant live here if that is the response you provide. We allow for peaceful protests, not criminal behavior. While what was done in MSP, and numerous other cities by bad Apple Police, allowing crimes by anyone to continue is also criminal. You dont belong.",0,0,0,0
360,2020-05-31,Yall can burn whatever yall want but leave apple street ALONEEE,1,0,0,3
361,2020-05-31,Protecting everybody by removing bad apples from the bunch. When theyre clearing the roads its not optional. You cant just be where ever you want when rioting and looting is going on. Play stupid games get run the fuck over.,0,0,0,0
362,2020-05-31,"After seeing the footage across the country of police escalating protests into violent wars, we need to stop the few bad apples narrative and call it what it is - a racist system that allows people to murder legally",0,0,3,0
363,2020-05-31,RULES- can only eat a half cup of rice (im using brown) for breakfast and half an apple for dinner- jump rope times(there's more but im reducing the excerise cause there's only so much i can do at home),1,0,0,0
364,2020-05-31,"Also, why havent any of the good apples arrested the bad apples that helped kill George Floyd. Everyone from the governor down should be held accountable for their complacency. Normal person murders- immediately taken to jail. cops do it- % chance of going to jail",1,0,0,0
365,2020-05-31,Bitch dont you ever send no shit like this to MY personal property ever again.,0,0,0,0
366,2020-05-31,"Whatever you view, don't tell me what we're seeing is ""a few bad apples"" apples.",0,0,2,0
367,2020-05-31,"""oh but they're looting, someone stole a cheesecake"" cops are macing kids in the face, instigating brawls on innocents, and the national guard is firing on people sitting on their front porch. you like to say ""a few bad apples"" so much, maybe apply the same logic to the protest",1,1,5,0
368,2020-05-31,I dont think its a few bad apples. I believe the whole system is rotten. But each time an officer abuses their power and stays on the force every other officer is a little more rotten.,0,0,1,0
369,2020-05-31,If you have a few bad apples and the good apples don't toss them out...you have all bad apples.,0,0,0,0
370,2020-05-31,"What has Silicon Valley ever done to ""make the world a better place"", other than put scooters on all the streets, and raise rents",1,1,1,0
371,2020-05-31,The Elephant Queen on Apple TV+,0,0,0,0
372,2020-05-31,Bad apples,0,0,0,0
373,2020-05-31,cant find it on Apple Books,0,0,0,0
374,2020-05-31,Why arent your songs on Apple Music? Low key hurt I love your music!! So frustrating lol,0,0,0,0
375,2020-05-31,Apple store on Bedford x North covering their windows,1,1,2,0
376,2020-05-31,We spend a lot of energy talking about reforming teacher union contracts and setting up charter schools to change the culture so we can fire bad apples. We don't talk about police union contracts to fire bad apples or charter police departments to change the culture.,1,0,9,1
377,2020-05-31,I put salt on apples.. Don't judge me.,1,0,1,0
378,2020-05-31,"children really different, you could give them a apple and they will make crumbs with the shit like how tho?",0,0,1,0
379,2020-05-31,I love it custard apple/cherimoya,0,0,0,0
380,2020-05-31,Want to the long-awaited Apple iPhone SE2? is giving away this amazing new upgrade to one lucky winner. Go enter,0,0,0,0
381,2020-05-31,"Guys, I hate to say this but I think we have one of those BAD APPLES in the White House.",3,9,45,0
382,2020-05-31,"I know it is easy to blame the President, but these riots with the looting and setting cities on fire. Is the embodiment of evil. Remember no one is breaking into the .99 cent store. hitting high end stores. Curious,Xmas came early?",0,0,1,0
383,2020-05-31,Apples and oranges I just cant,0,0,0,0
384,2020-05-31,Leak calls for no change to Apple Watch Series display,0,0,0,0
385,2020-05-31,I get the protest fucking protest because well that cop deserves to rot in jail for what he did and honestly his life will be terrible in jailAlso I love cops and know theres bad apples in every professionBut can someone explain to me why the fuck looting businesses is right,57,404,2310,10
386,2020-05-31,Yeah His comment was revealt he just steals content.,0,0,0,0
387,2020-05-31,"Interesting read But after George Floyd, Id love to hear Williams thoughts again. Racism? Or just a bad apple police officer, who was over zealous and ended up committing Manslaughter?",0,0,2,0
388,2020-05-31,Shockproof Silicone Case with Handle For Apple iPadTag a friend who would love this!FREE Shipping WorldwideBuy one here---&gt;,0,0,0,0
389,2020-05-31,Grilled is awesome. Though I have been yelled at for eating fresh ones in my garden like an apple. (Ok a very tiny Apple cause I cant get them to grow normally in our soil but they are still good. Mmmmm ),1,0,1,0
390,2020-05-31,nwa fuck tha police is trending on apple music,0,0,4,0
391,2020-05-31,"APPLE STORE CURRENTLY GETTING LOOTED.SHEEP HEADED FOR STOPS AT FOOT LOCKER, TARGET AND ALL LIQUOR STORES. DEMOCRATS. DON'T YOU JUST LOVE THEM.",0,1,4,0
392,2020-05-31,"Mr. President, this isnt an instance of a fee bad apples. This is a system that is broken and people are acting out because they are tired of seeing people of color threatened, arrested and murdered.",0,0,0,0
393,2020-05-31,this green apple so damn sour,0,0,0,0
394,2020-05-31,"If police in America want to try to prove they're not all bad apples, then every officer committing assaults in this thread (and beyond) must be fired, arrested, and held accountable, just as any other person in any other job would. This is an atrocity.",0,0,4,0
395,2020-05-31,wont help w/ the iPhone malfunction of no cellular connectivity. So if someone breaks into my apartment I can contact Apple Support and you will contact my local law enforcement and have them send help in time? Since I cant call ?,0,0,0,0
396,2020-05-31,blk men -35 make up what -3% of population? are responsible for % of all shootings in the U.S. % of all murders. And y'all want to talk about bad apples.,0,0,1,0
397,2020-05-31,Those pesky bad apples are at it again,0,0,1,0
398,2020-05-31,Apple Music slander doesnt bother me,0,0,0,0
399,2020-05-31,"Another Apple after the jailbreak here's another.Sign-in with Apple was rewarded with $100,000 bounty.",1,1,0,0
400,2020-05-31,LV ~ GUCCI ~ APPLE ~ MERCEDES whats next,0,0,0,0
401,2020-05-31,"""What's going on?""He will be eating a apple while glaring.",1,0,0,0
402,2020-05-31,Not all cops are bad its the same thing with my field we have a bad reputation because people like to thing we rip them off theres always gonna be bad apples everywhere but i do understand where youre coming from all of this needs change immediately its inhuman and insane,0,0,1,0
403,2020-05-31,NEW EPISODERob &amp; Chris pay testament to Hana Kimura and recap Arisas run with the White belt!Subscribe below!Apple Podcasts: : Podcasts: :,0,9,24,0
404,2020-05-31,"Everyday inspiration on Apple Music. Everyday inspiration on Spotify. Apple Music is hour long, Spotify is hours long. Look at the music quality difference, the transitions too. You people dont have respect.",1,0,0,1
405,2020-05-31,Can someone explain to me why my iPhone keeps repeating its request for Apple ID? And repeatedly saying not now doesnt stop it?It keeps interrupting what Im doing.,1,0,1,0
406,2020-05-31,Good example of the bad apples I was talking about. I may be pro law enforcement but I aint gonna sit here defend this shit. Dude was just walking,0,0,0,0
407,2020-05-31,With everything that is going on is there a way to make changes in our police departments? Can we have independent doctors due mandatory evaluations on our officers? In every profession there is always a few bad apples. There are so many good cops and this hurts them.,0,0,0,0
408,2020-05-31,"There is a mix of interpretations of the subtleties of what is all about but what is universally agreed on is that not enough is being done to prevent the injustices from ""bad apples"" or every cop's inherent contribution to a broken system.",1,2,4,2
409,2020-05-31,"For you guys? One only team here buddy, . They should arrest everyone who assaulted him, i agree with you, but its just a few bad apples.",5,0,0,0
410,2020-05-31,"Enough. It doesn't matter. You can see bad apples, which is why no buys them at the store.If the good apples, don't remove the bad apples, then they are all bad apples. You can quibble over ""tHe ReSt oF tHe SaYiNg"" somewhere else.All of the ""apples"" in the video are bad.",3,1,6,0
411,2020-05-31,You have not experienced a beautiful Fremont Nebraska night while eating a cheese &amp; drinking a Crown Royal Apple &amp; Sprite while conversing with me about cool stuff.,0,0,0,0
412,2020-05-31,What my Apple Watch counted as an elliptical workout,11,8,126,2
413,2020-05-31,Oh yeah. S/N + MAC Address + IMEI Numbers. As soon as they phone home to Apple tos a wrap,2,0,1,0
414,2020-05-31,"WAIT LIT IS FINALLY AVAILABLE ON MY APPLE MUSIC, LET'S GOOOO",0,0,0,0
415,2020-05-31,Can Dogs Eat Apples?,0,0,0,0
416,2020-05-31,"So hyped for tomorrow, STORM. Is getting released this coming June ! Available on all platforms such as Spotify, Apple Music, SoundCloud, Etc.",0,0,2,0
417,2020-05-31,Sour Candy now (-1) on United States Apple Music,0,0,2,0
418,2020-05-31,I did it today I do it all of my fruits apples oranges all except not bananas,0,0,0,0
419,2020-05-31,"If the police as an institution themselves are unwilling to throw out their bad apples, Where does that leave us?One bad apple is enough to spoil the whole bunch. Turning a blind eye to it, is endorsing the problem",1,0,0,0
420,2020-05-31,"The best counter I have seen to this is there are some professions in which bad apples are unacceptable. I mean you wouldn't hear an airline talk about a few bad pilots crashing planes, but most are good so show some tolerance. Same goes for policing.",4,1,0,0
421,2020-05-31,Apple Music is complete shit,0,0,0,0
422,2020-05-31,Dont argue with bots.,1,0,0,0
423,2020-05-31,"Ive had a bad apple, it was tart, but it didnt choke me out... Some jobs you cant have bad apples. - Chris Rock on police brutality.",0,3,5,0
424,2020-05-31,"""God gave us ten styluses lets not invent another"". Steve Jobs on his distaste for the Apple Newtons unnecessary stylus pen",1,0,0,0
425,2020-05-31,Im seeing a lot more than just a few bad apples in the police force but whatever lmao,0,1,2,0
426,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests",0,0,0,0
427,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests -",0,0,0,0
428,2020-05-31,Who are we talking about? I agree minus a few of us the rest of my family is Republican &amp; a Trump supporter. The Olof is r the bad apples in the family,1,0,0,0
429,2020-05-31,Once again Spotify showing their support ..Apple Music could never!,0,0,2,0
430,2020-05-31,Protest the horrific abuse by a few bad apples that need to go to jail. But do it peacefully with out hurting others as two wrongs dont make it right. Rioting and looting and destroying property is not that. No room for hate or violence anywhere.,0,0,0,0
431,2020-05-31,DealTonights dessert:Apple Crumble with Vanilla Bean Ice Cream.Ill take a picture,1,0,0,0
432,2020-05-31,We have Disney and Apple in America. They at least provide housing and healthcare to their ppl.,0,0,0,0
433,2020-05-31,"CW police violenceIt's not ""a few bad apples."" It's the entire policing system built to uphold and enact white supremacist violence.",0,0,0,0
434,2020-05-31,It is certainly the other way around you got a sea of rotten to the core shit bag police officers with a few good apples. Out of the k police officers in the states there is maybe a few hundred good ones.,0,0,4,0
435,2020-05-31,"my live wallpaper isnt working for my new phone, and it didnt work for my old phone, but now that I have a new phone it works on my old phone. See my problem?",0,0,0,0
436,2020-05-31,Ayyy That Apple Flip Kinda Hard Though,0,0,0,0
437,2020-05-31,Im glad Apple took off that maybe..... shit off messages,0,0,0,0
438,2020-05-31,"Yt xtians will quote ""they will know us by our fruit"" right before turning around and defending the ""some bad apples"" argument. Shut up.",1,0,2,0
439,2020-05-31,my apple pencil came in. my digital art journey begins now,1,0,2,0
440,2020-05-31,"You can watch our livestream on Power TV on Edge Player. You can also listen live via Apple Music, Tunein &amp; via your Smart Speaker.",1,0,0,0
441,2020-05-31,"Take a look, was he resisting arrested. The police force is made up of thugs and not few bad apples as ignorant color blind O'Brien stated. WATCH FOR YOURSELF..!!",0,0,0,0
442,2020-05-31,Cops sign up to serve and protect. They literally arent supposed to have bad apples bro lol,0,0,0,0
443,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests",0,0,0,0
444,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests",0,1,0,0
445,2020-05-31,A few bad apples,0,0,0,0
446,2020-05-31,Icloud Activation lock Bypass Free New Server,0,0,0,0
447,2020-05-31,"Remember, just because the other cops stand by and watch it happen without reporting their colleague, it doesn't actually make them a bad apple also! They are really actually good cops who all just had something (other than mace) in their eyes when it happened!",0,0,0,0
448,2020-05-31,es mi orgullo!!!! also apple wont make our resistance flag emoji,0,0,1,0
449,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard byprotests",0,0,0,0
450,2020-05-31,"Nah I think Apple is behind the G conspiracy, they dont make any G devices, so they want to disrupt the roll out and erode confidence. Then again maybe George Soros funds Apple, secretly along with Bill Gates and Obama?",0,0,0,0
451,2020-05-31,"How is that a bad thing? Media platforms should be held accountable for allowing extremist ideals to spread. Im struggling to see how this is a got you! moment. Besides, you cant label everything you see as ANTIFA just like I dont go around labeling every fruit APPLE.",1,0,0,0
452,2020-05-31,IDIOTOBRIEN A ROTTEN TO THE CORE APPLE,0,0,0,0
453,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests",0,0,0,0
454,2020-05-31,"New post: Apple Confirms Serious New Problems For iPad, iPhone Users",0,0,0,0
455,2020-05-31,Vida on Starz.... The Morning Show m(Jennifer Aniston and Reese Witherspoon) &amp; Truth Be Told(Octavia Spencer) on Apple TV.,1,0,2,0
456,2020-05-31,"Robert OBrien needs to be removed. This is outrageous. National security adviser blames 'a few bad apples,' says there's not systemic racism in law enforcement -",0,0,0,0
457,2020-05-31,The mic not picking up everything around me is good because then people would also hear this making it hard to focus on the conversation.,1,0,1,0
458,2020-05-31,Strongbow hard apple cider,0,0,1,0
459,2020-05-31,") Still hawking masks even though he made numerous tweets that Covid is a hoax -4) If anyone other than him posted it, Id be okay with it but this dude said theres no racism in America. Im trying to have a peaceful evening. *picks up Apple TV Remote* Play V for Vendetta",6,14,48,1
460,2020-05-31,I need Apple Music sis but thank you !,0,0,0,0
461,2020-05-31,"Ive had a bad apple, but it didnt choke me out",0,1,2,0
462,2020-05-31,"Amazon, Target and Apple scale back business in cities hit hard by protests",0,0,0,0
463,2020-05-31,Tech giant Apple gives us a glimpse into the future of shopping with newly reopened stores in South Korea and Australia.,0,0,0,0
464,2020-05-31,"Wait a minute, I thought it was not easy to get rid of the bad apples. And yet in Minn. fired, and now this guy. Seemed pretty easy to me.",0,0,1,0
465,2020-05-31,Im having a hard time understanding why the phrase there are bad apples in every bunch only seems to apply to certain bunches.,6,2,28,1
466,2020-05-31,Some jobs cant have Bad Apples.,1,0,1,0
